Street Pair,Distance (km),Time (minutes),Weight
 Berryessa Rd - Rincon Cir,4.221961286588061,3.166470964941046,1.1114313086943071e-06
 Berryessa Rd - S 10th St,5.86580486484066,4.399353648630495,4.2713324574553475e-05
 Berryessa Rd - S 11th St,4.774287195829193,3.580715396871895,2.575966656509641e-05
 Berryessa Rd - S 1st St,6.403217002113326,4.802412751584995,8.40422231527374e-07
 Berryessa Rd - S 3rd St,5.656293142975323,4.242219857231492,1.7121599343786302e-05
 Berryessa Rd - S 7th St,6.671072699496532,5.003304524622399,3.512319776284924e-06
 Berryessa Rd - S 8th St,4.148503053828951,3.111377290371713,5.444910258150497e-07
 Berryessa Rd - S Almaden Blvd,5.147715101814346,3.86078632636076,3.3859096082183865e-06
 Berryessa Rd - S Bascom Ave,8.32587373664077,6.244405302480577,3.396332044019186e-05
 Berryessa Rd - S De Anza Blvd,16.320728069872057,12.240546052404042,2.142095559170707e-06
 Berryessa Rd - S Genevieve Ln,9.562337456253783,7.171753092190337,1.255056791133309e-06
 Berryessa Rd - S Jackson Ave,4.28519463451912,3.2138959758893395,1.1280774875371582e-06
 Berryessa Rd - S King Rd,5.926427956717949,4.444820967538462,1.1698768786561232e-05
 Berryessa Rd - S Valley Fwy N,8.4683442629256,6.3512581971942,1.2257928320584808e-05
 Berryessa Rd - S Valley Fwy S,8.4683442629256,6.3512581971942,8.5424422752262e-06
 Berryessa Rd - S Winchester Blvd,10.751690015610704,8.063767511708027,7.498497409137295e-05
 Berryessa Rd - San Tomas Expy,10.84247067101592,8.13185300326194,2.854280404144941e-06
 Berryessa Rd - Saratoga Ave,13.939632017402722,10.454724013052042,0.0002072858130067828
 Berryessa Rd - Sherwood Ave,6.050545248185754,4.537908936139316,2.3869401004092806e-06
 Berryessa Rd - Sinclair Fwy N,3.9936160857985126,2.9952120643488844,0.00025856168145491743
 Berryessa Rd - Sinclair Fwy S,4.523290579888614,3.39246793491646,1.607012060769927e-05
 Berryessa Rd - Southbay Fwy,8.708751150141515,6.5315633626061365,5.728181069005582e-06
 Berryessa Rd - Southwest Expy,8.079720674612634,6.059790505959476,1.0604633385429081e-06
 Berryessa Rd - Spring St,4.734784476563212,3.5510883574224095,8.309546756368438e-07
 Berryessa Rd - Stevens Creek Blvd,12.678934156268914,9.509200617201687,2.7253368968900038e-05
 Berryessa Rd - Story Rd,5.937302176999744,4.452976632749808,1.8212674427946714e-06
 Berryessa Rd - Summer St,3.8403676554358914,2.8802757415769182,1.0109767852934983e-06
 Berryessa Rd - The Alameda,5.950604874089631,4.462953655567223,2.3475136228283597e-06
 Berryessa Rd - Tortola Way,2.1838038026194413,1.637852851964581,2.8662424909380166e-07
 Berryessa Rd - Trimble Rd,5.982019301423727,4.486514476067795,1.8349844207117281e-06
 Berryessa Rd - Tully Rd,7.877771759340821,5.908328819505616,1.3825489437643143e-06
 Berryessa Rd - US-101,11.143820158790085,8.357865119092564,2.4438397608226656e-05
 Berryessa Rd - US-101 N,18.66218733973944,13.99664050480458,0.0004330420605781489
 Berryessa Rd - US-101 S,18.64186340637708,13.98139755478281,0.00011039711509256507
 Berryessa Rd - W Alma Ave,6.855462114844232,5.141596586133174,1.2031336011551627e-06
 Berryessa Rd - W San Carlos St,7.792434075381407,5.844325556536055,2.0513582703441554e-06
 Berryessa Rd - W Virginia St,6.4452159352228735,4.833911951417155,8.459345914980022e-07
 Berryessa Rd - Walnut Grove Ave,6.655000909344612,4.9912506820084594,4.377326848121419e-06
 Berryessa Rd - Water Witch Way,9.822586702723708,7.366940027042781,1.9817068672745083e-05
 Berryessa Rd - Woz Way,5.718910604143411,4.2891829531075585,4.516509649622259e-06
 Berryessa Rd - Yerba Buena Rd,13.202598940729176,9.901949205546881,1.732841110970704e-06
 Berryessa Rd - Zanker Rd,6.9457192412060085,5.209289430904507,3.656921180494964e-06
 Cherry Ave -  Curtner Ave,5.071090452552503,3.803317839414377,2.0005451835319624e-06
 Cherry Ave -  E Gish Rd,12.652307734466582,9.489230800849937,4.991335401247067e-06
 Cherry Ave -  Montague Expy,16.573462971057086,12.430097228292816,6.538231142082022e-06
 Cherry Ave -  Monterey Rd,6.284326910941596,4.713245183206197,2.4791669663664596e-06
 Cherry Ave -  N 1st St,17.71544316886482,13.286582376648614,6.9887423301171715e-06
 Cherry Ave -  N Bascom Ave,9.889034227085041,7.416775670313781,3.901224002585049e-06
 Cherry Ave -  Oakland Rd,12.430251394201866,9.322688545651399,4.903734175012636e-06
 Cherry Ave -  O'Toole Ave,15.255109806357439,11.441332354768079,6.01814081860801e-06
 Cherry Ave -  Park Ave,9.785060900387792,7.338795675290844,3.860206525202984e-06
 Cherry Ave -  Parkmoor Ave,8.559498639861097,6.419623979895823,3.376722213425203e-06
 Cherry Ave -  S Bascom Ave,8.595220211416484,6.446415158562362,9.050766882621557e-06
 Cherry Ave -  S Daniel Way,8.586241492747549,6.439681119560661,3.387272268888908e-06
 Cherry Ave -  Saratoga Ave,11.358855064316222,8.519141298237166,4.481068322872749e-06
 Cherry Ave -  Sierra Rd,17.818124367346343,13.363593275509757,7.029250062918132e-06
 Cherry Ave -  Stevens Creek Blvd,13.513687690657022,10.135265767992767,5.3311497939641956e-06
 Cherry Ave -  Story Rd,13.353791379213943,10.015343534410459,5.268070699099902e-06
 Cherry Ave -  Terner Way,0.715361595053977,0.5365211962904828,2.8221014924879395e-07
 Cherry Ave - 385A,9.09126590625847,6.818449429693853,3.586504400018967e-06
 Cherry Ave - Airport Blvd,12.684309189910554,9.513231892432916,1.001743318273186e-05
 Cherry Ave - Akron Way,10.844295265684064,8.133221449263047,4.278074482312363e-06
 Cherry Ave - Almaden Expy,0.7307856879594756,0.5480892659696067,2.8829495390001313e-07
 Cherry Ave - Alum Rock Ave,14.745865390348053,11.059399042761038,2.0050690464525764e-05
 Cherry Ave - Auzerais Ave,7.97990234929362,5.984926761970215,3.1480714767963332e-06
 Cherry Ave - Barber Ln,17.41027373704626,13.057705302784695,6.86835298926475e-06
 Cherry Ave - Bay Trl,4.52005643200045,3.3900423240003374,1.7831622624241776e-06
 Cherry Ave - Bayshore Fwy N,6.446940255721164,4.835205191790873,8.4553233188847e-05
 Cherry Ave - Bayshore Fwy S,6.446940255721164,4.835205191790873,0.00014507066136930157
 Cherry Ave - Bernal Rd,8.417265254328768,6.312948940746576,3.3206111428326994e-06
 Cherry Ave - Berryessa Rd,13.045997718187758,9.784498288640819,5.8374316790031125e-05
 Cherry Ave - Bird Ave,7.7037336626293484,5.777800246972012,5.2716649453372633e-05
 Cherry Ave - Blossom Hill Rd,6.59498926132892,4.94624194599669,2.6017232635942595e-06
 Cherry Ave - Bonita Ave,9.524100319401802,7.143075239551351,3.7572575760040106e-06
 Cherry Ave - CA-17 N,8.095184423940278,6.071388317955209,2.0952361085263427e-05
 Cherry Ave - CA-17 S,7.77240660307733,5.829304952307997,1.1594487550140606e-05
 Cherry Ave - CA-237,19.18930044947613,14.391975337107096,7.570179027318333e-06
 Cherry Ave - CA-237 E,19.18930044947613,14.391975337107096,2.0206333373298364e-05
 Cherry Ave - CA-237 W,19.385587335360892,14.539190501520668,2.8918449907524606e-05
 Cherry Ave - CA-85,5.112242486276854,3.83418186470764,2.0167796608362187e-06
 Cherry Ave - CA-85 N,8.680710021056269,6.510532515792202,1.294944917391069e-05
 Cherry Ave - CA-85 S,8.640139216411585,6.480104412308689,4.055249341222778e-05
 Cherry Ave - CA-87 N,1.850697772870656,1.3880233296529918,1.7044926488138739e-06
 Cherry Ave - CA-87 S,10.757986662544067,8.068489996908049,6.6080933074676925e-06
 Cherry Ave - Capitol Expressway Auto Mall,1.9514293817958084,1.4635720363468563,7.698388911184464e-07
 Cherry Ave - Charles Cali Dr,9.765228275812023,7.3239212068590165,3.852382554807843e-06
 Cherry Ave - Coleman Ave,11.906814950165908,8.93011121262443,6.26893807126235e-06
 Cherry Ave - Coyote Rd,6.363218033234957,4.772413524926217,2.5102895141111906e-06
 Cherry Ave - Curtner Ave,5.071090452552503,3.803317839414377,2.0005451835319624e-06
 Cherry Ave - Davis St,10.418284988679853,7.81371374150989,1.2337853997844117e-05
 Cherry Ave - De la Cruz Blvd,14.79730084226411,11.097975631698084,5.837535182273192e-06
 Cherry Ave - Delmas Ave,6.9211078295657495,5.1908308721743115,2.730377038763688e-06
 Cherry Ave - Dipper Cir,11.286148658255582,8.464611493691686,4.452385645681827e-06
 Cherry Ave - Drake St,7.635430805645183,5.7265731042338865,3.0121774528270244e-06
 Cherry Ave - Duane St,7.51874785326107,5.639060889945802,2.966146028111492e-06
 Cherry Ave - E Brokaw Rd,14.108363375065856,10.581272531299392,7.054534396617305e-05
 Cherry Ave - E Capitol Expy,9.306813982724744,6.980110487043558,1.3471613239994069e-05
 Cherry Ave - E Gish Rd,12.652307734466582,9.489230800849937,1.3322880044393311e-05
 Cherry Ave - E Reed St,8.085571128079206,6.064178346059404,3.189757810027247e-06
 Cherry Ave - E Saint James St,11.144101893062142,8.358076419796607,4.396348196813016e-06
 Cherry Ave - Felipe Ave,8.856064349423834,6.642048262067875,4.662717879971648e-06
 Cherry Ave - Foss Ave,11.426657924003315,8.569993443002486,4.507816551019308e-06
 Cherry Ave - Grant St,7.515351256938421,5.636513442703816,1.1864860796891534e-05
 Cherry Ave - Guadalupe Fwy N,3.0464841123113047,2.2848630842334785,6.0137596377025155e-06
 Cherry Ave - Guadalupe Fwy S,3.0464841123113047,2.2848630842334785,4.142456771715297e-06
 Cherry Ave - Guadalupe Pkwy,3.0464841123113047,2.2848630842334785,1.336644904276585e-06
 Cherry Ave - Guadalupe Pkwy N,3.0464841123113047,2.2848630842334785,4.409785752570614e-05
 Cherry Ave - Guadalupe Pkwy S,3.0464841123113047,2.2848630842334785,2.8997197402007074e-05
 Cherry Ave - Guadalupe River Trl,18.362057095494364,13.771542821620773,7.2438315241725275e-06
 Cherry Ave - Hamline St,10.94540869547065,8.209056521602989,4.3179637303631725e-06
 Cherry Ave - Hellyer Ave,6.025221087410459,4.518915815557844,2.376949718983426e-06
 Cherry Ave - Herald Ave,9.117862534843757,6.838396901132818,3.596996769995862e-06
 Cherry Ave - Highway 87 Bikeway,2.9822714683934124,2.2367036012950594,1.1765060942812013e-06
 Cherry Ave - Hostetter Rd,14.864841673218573,11.148631254913928,1.5652678281899155e-05
 Cherry Ave - I 280,8.94727231222561,6.710454234169208,3.5296989271730034e-06
 Cherry Ave - I-280,8.94727231222561,6.710454234169208,5.101958354238849e-05
 Cherry Ave - I-280 N,8.94727231222561,6.710454234169208,0.0004972513692061725
 Cherry Ave - I-280 S,8.821741629955072,6.616306222466304,0.0011937735154133728
 Cherry Ave - I-680,10.77225189352556,8.07918892014417,3.071707627438813e-05
 Cherry Ave - I-680 N,10.77225189352556,8.07918892014417,0.0008080077630925385
 Cherry Ave - I-680 S,11.304646405706455,8.47848480427984,0.0007894232416416917
 Cherry Ave - I-880,20.153045695218292,15.114784271413718,0.00020066387598728853
 Cherry Ave - I-880 N,20.153045695218292,15.114784271413718,0.004086735371304841
 Cherry Ave - I-880 S,19.420476059542914,14.565357044657185,0.0019439653779651713
 Cherry Ave - Junipero Serra Fwy N,8.94727231222561,6.710454234169208,0.00018838258171583217
 Cherry Ave - Junipero Serra Ln,11.89394639113121,8.920459793348408,9.393244162395873e-06
 Cherry Ave - Lapa Dr,12.818442722963344,9.613832042222509,5.05687565420904e-06
 Cherry Ave - Lawrence Expy,11.587065511470314,8.690299133602736,7.621392340169599e-06
 Cherry Ave - Lincoln Ave,7.570944066320026,5.678208049740019,2.98673743416325e-06
 Cherry Ave - Lori Anne Ln,14.537141774877234,10.902856331157926,5.734902430189069e-06
 Cherry Ave - Lower Guadalupe River Trl,18.362057095494364,13.771542821620773,7.2438315241725275e-06
 Cherry Ave - MacArthur Ave,8.99790950937308,6.74843213202981,3.5496753014476804e-06
 Cherry Ave - Matrix Blvd,13.104748054719254,9.828561041039439,5.169823107586745e-06
 Cherry Ave - McCreery Ave,9.815037259435611,7.361277944576708,3.8720321988473485e-06
 Cherry Ave - McCreery Ct,9.933952381971599,7.4504642864787,3.918944214687796e-06
 Cherry Ave - McKee Rd,14.405371468079034,10.804028601059276,5.682919044157179e-06
 Cherry Ave - McKendrie St,10.696735831143219,8.022551873357413,5.631831415096904e-06
 Cherry Ave - McLaughlin Ave,8.8427140313316,6.6320355234987,4.771086355604965e-05
 Cherry Ave - Meadowgate Way,17.317255302052214,12.987941476539161,6.831657216659599e-06
 Cherry Ave - Meridian Ave,7.598588902373684,5.698941676780263,5.199714385894312e-05
 Cherry Ave - Montague Expy,16.573462971057086,12.430097228292816,0.0001228590810044462
 Cherry Ave - Monterey Rd,6.284326910941596,4.713245183206197,2.4791669663664596e-06
 Cherry Ave - Moorpark Ave,10.37833062504028,7.78374796878021,1.5022633579745806e-05
 Cherry Ave - Morse St,10.76180669546583,8.071355021599372,9.911623966524027e-06
 Cherry Ave - Muirfield Dr,11.512800260160668,8.634600195120502,4.541799702633384e-06
 Cherry Ave - N 10th St,10.82863850438497,8.121478878288729,8.55191725883803e-06
 Cherry Ave - N 1st St,17.71544316886482,13.286582376648614,0.00010024726403181379
 Cherry Ave - N 4th St,9.10107733161026,6.8258079987076945,3.5903750073202475e-06
 Cherry Ave - N 5th St,10.546214699518366,7.909661024638774,5.55258203929642e-06
 Cherry Ave - N Bascom Ave,9.889034227085041,7.416775670313781,6.63653086979677e-05
 Cherry Ave - N Capitol Ave,12.386194281907855,9.289645711430891,4.886353644212649e-06
 Cherry Ave - N Jackson Ave,11.764783562582561,8.82358767193692,6.1941585456997185e-06
 Cherry Ave - N Monroe St,10.53512366411544,7.90134274808658,4.156106285493541e-06
 Cherry Ave - Narvaez Ave,1.9831934721463327,1.4873951041097495,7.823698247617283e-07
 Cherry Ave - Norman Y Mineta Hwy,8.680710021056269,6.510532515792202,1.5228135554437962e-05
 Cherry Ave - Norwalk Dr,11.61699432747916,8.71274574560937,1.8340329794507723e-05
 Cherry Ave - O'Connor Dr,9.864323065676263,7.3982422992571975,6.488258496448563e-06
 Cherry Ave - Old Bayshore Hwy,13.104748054719254,9.828561041039439,2.413894591679286e-05
 Cherry Ave - Pamela Ave,12.173425840253286,9.130069380189964,4.802416493979921e-06
 Cherry Ave - Park Ave,9.785060900387792,7.338795675290844,3.860206525202984e-06
 Cherry Ave - Parkmoor Ave,8.559498639861097,6.419623979895823,1.576659649462414e-05
 Cherry Ave - Paula Ct,7.278669391847892,5.459002043885919,2.8714350750839935e-06
 Cherry Ave - Peachwood Dr,15.576534822318587,11.682401116738939,6.144942987404682e-06
 Cherry Ave - Race St,7.829387293534007,5.872040470150505,3.0886932872991658e-06
 Cherry Ave - Ridgetree Way,15.572190538547517,11.679142903910638,6.143229167456996e-06
 Cherry Ave - Rincon Cir,15.945937417734363,11.959453063300773,6.290672311296206e-06
 Cherry Ave - S 10th St,7.196555838860207,5.3974168791451556,5.240352047962031e-05
 Cherry Ave - S 11th St,8.277189867612208,6.207892400709156,4.465957793070167e-05
 Cherry Ave - S 1st St,6.660764857058375,4.995573642793781,2.627671736109529e-06
 Cherry Ave - S 3rd St,7.466395856201812,5.599796892151359,2.2600780256722883e-05
 Cherry Ave - S 7th St,6.401851553084038,4.801388664813029,3.3705748426987463e-06
 Cherry Ave - S 8th St,9.072066050386592,6.804049537789944,3.578930056877511e-06
 Cherry Ave - S Almaden Blvd,8.52212669100122,6.391595018250915,5.605428831006053e-06
 Cherry Ave - S Bascom Ave,8.595220211416484,6.446415158562362,3.5062052047420685e-05
 Cherry Ave - S De Anza Blvd,15.19994549598545,11.399959121989088,5.99637849816626e-06
 Cherry Ave - S Genevieve Ln,8.650907225979958,6.488180419484968,3.4127829006490936e-06
 Cherry Ave - S Jackson Ave,10.69098218072325,8.018236635542436,4.2175924702953215e-06
 Cherry Ave - S King Rd,8.739161120767193,6.554370840575395,1.725110405239444e-05
 Cherry Ave - S Valley Fwy N,12.586543570804574,9.439907678103431,1.8219021818739625e-05
 Cherry Ave - S Valley Fwy S,12.586543570804574,9.439907678103431,1.2696675827049116e-05
 Cherry Ave - S Winchester Blvd,8.534515739687611,6.400886804765708,5.952184639751632e-05
 Cherry Ave - San Tomas Expy,10.081248484116763,7.560936363087572,3.977052526984063e-06
 Cherry Ave - Saratoga Ave,11.358855064316222,8.519141298237166,0.00016890901452014829
 Cherry Ave - Sherwood Ave,10.991408577914525,8.243556433435893,4.33611068398728e-06
 Cherry Ave - Sinclair Fwy N,10.77225189352556,8.07918892014417,0.0006974359835314454
 Cherry Ave - Sinclair Fwy S,8.765087795571924,6.573815846678944,3.114016566571815e-05
 Cherry Ave - Southbay Fwy,19.385587335360892,14.539190501520668,1.2750870069833626e-05
 Cherry Ave - Southwest Expy,7.256940015679486,5.442705011759615,2.8628628361855574e-06
 Cherry Ave - Spring St,10.478892377686625,7.859169283264969,4.133923042997374e-06
 Cherry Ave - Stevens Creek Blvd,13.513687690657022,10.135265767992767,2.904767169106727e-05
 Cherry Ave - Story Rd,13.353791379213943,10.015343534410459,5.268070699099902e-06
 Cherry Ave - Summer St,11.098695434576184,8.324021575932138,4.378435348940305e-06
 Cherry Ave - The Alameda,9.655866043988723,7.2418995329915425,3.8092391543535514e-06
 Cherry Ave - Tortola Way,12.503641739468756,9.377731304601568,4.932686666220425e-06
 Cherry Ave - Trimble Rd,14.852162696432126,11.139122022324093,5.859178183742473e-06
 Cherry Ave - Tully Rd,5.687509413722185,4.265632060291638,2.243722463713402e-06
 Cherry Ave - US-101,6.377661145804756,4.783245859353567,1.3986210892749828e-05
 Cherry Ave - US-101 N,10.47813713899781,7.858602854248359,0.00024313731370759
 Cherry Ave - US-101 S,10.437465762481695,7.828099321861271,6.181067224541659e-05
 Cherry Ave - W Alma Ave,6.248461383611301,4.686346037708476,2.4650180158346586e-06
 Cherry Ave - W San Carlos St,9.053153878724842,6.789865409043632,3.5714692051569506e-06
 Cherry Ave - W Virginia St,7.250958801501686,5.438219101126264,2.860503247192415e-06
 Cherry Ave - Walnut Grove Ave,10.545300905340433,7.908975679005325,6.9361716704876704e-06
 Cherry Ave - Water Witch Way,10.025129570677759,7.51884717800832,2.022569890884238e-05
 Cherry Ave - Woz Way,7.891891711253251,5.918918783439938,6.2326214789622545e-06
 Cherry Ave - Yerba Buena Rd,11.169998420784527,8.377498815588394,4.406564376999495e-06
 Cherry Ave - Zanker Rd,17.94421342475489,13.458160068566167,9.44762836813345e-06
 Curtner Ave -  E Gish Rd,10.657219624995083,7.992914718746312,3.740684088373274e-06
 Curtner Ave -  Montague Expy,13.606270365093831,10.204702773820372,2.387900449073967e-06
 Curtner Ave -  Monterey Rd,11.18754267748701,8.390657008115257,3.92682747979794e-06
 Curtner Ave -  N 1st St,14.609500757087632,10.957125567815725,2.5639673828688796e-06
 Curtner Ave -  N Bascom Ave,6.196385397844934,4.647289048383701,1.087465637321786e-06
 Curtner Ave -  Oakland Rd,10.614989192198811,7.961241894149109,1.8629306032308916e-06
 Curtner Ave -  O'Toole Ave,12.970640772344183,9.727980579258137,2.276347455546404e-06
 Curtner Ave -  Park Ave,6.504706394862722,4.878529796147041,1.1415759722984077e-06
 Curtner Ave -  Parkmoor Ave,4.690234351360559,3.517675763520419,1.234704192995667e-06
 Curtner Ave -  S Bascom Ave,4.705936600080999,3.529452450060749,4.955351239885292e-06
 Curtner Ave -  S Daniel Way,4.159947274362649,3.1199604557719867,7.300707466506448e-07
 Curtner Ave -  Saratoga Ave,6.301469307130674,4.726101980348005,1.1059078634014332e-06
 Curtner Ave -  Sierra Rd,18.071022571941857,13.553266928956393,3.171464461375796e-06
 Curtner Ave -  Stevens Creek Blvd,8.544991587576508,6.408743690682381,1.4996460236196772e-06
 Curtner Ave -  Story Rd,14.456406087659317,10.842304565744488,2.5370992683842105e-06
 Curtner Ave -  Terner Way,5.774750700036139,4.331063025027105,1.0134687478563426e-06
 Curtner Ave - 385A,7.732117414769711,5.799088061077283,1.3569866062920843e-06
 Curtner Ave - Airport Blvd,9.794088866706945,7.345566650030209,7.734881682481809e-06
 Curtner Ave - Akron Way,6.042882737887589,4.532162053415692,2.383917240096654e-06
 Curtner Ave - Almaden Expy,4.393604972986081,3.2952037297395607,7.710776727590572e-07
 Curtner Ave - Alum Rock Ave,15.210952566486823,11.408214424865116,2.0683092752280457e-05
 Curtner Ave - Auzerais Ave,5.067268330360064,3.800451247770048,8.893055919781912e-07
